Date,Centre_Name,Commodity_Name,Price
09-02-09,PATNA,Potato,NA
09-02-09,RANCHI,Potato,NA
09-02-09,BHUBANESHWAR,Potato,480
09-02-09,KOLKATA,Potato,NA
09-02-09,GUWAHATI,Potato,NA
09-02-09,SHILLONG,Potato,NA
09-02-09,AIZWAL,Potato,NA
09-02-09,KOHIMA,Potato,NA
09-02-09,AGARTALA,Potato,NA
09-02-09,BENGALURU,Potato,NA
09-02-09,T.PURAM,Potato,NA
09-02-09,CHENNAI,Potato,NA
09-02-09,HYDERABAD,Potato,NA
10-02-09,CHANDIGARH,Potato,NA
10-02-09,DELHI,Potato,287
10-02-09,SHIMLA,Potato,NA
10-02-09,SRINAGAR,Potato,NA
10-02-09,JAMMU,Potato,NA
10-02-09,AMRITSAR,Potato,300
10-02-09,LUDHIANA,Potato,400
10-02-09,LUCKNOW,Potato,NA
10-02-09,DEHRADUN,Potato,NA
10-02-09,RAIPUR,Potato,NA
10-02-09,AHMEDABAD,Potato,NA
10-02-09,BHOPAL,Potato,NA
10-02-09,MUMBAI,Potato,NA
10-02-09,JAIPUR,Potato,NA
10-02-09,PATNA,Potato,NA
10-02-09,RANCHI,Potato,NA
10-02-09,BHUBANESHWAR,Potato,480
10-02-09,KOLKATA,Potato,NA
10-02-09,GUWAHATI,Potato,NA
10-02-09,SHILLONG,Potato,NA
10-02-09,AIZWAL,Potato,NA
10-02-09,KOHIMA,Potato,NA
10-02-09,AGARTALA,Potato,NA
10-02-09,BENGALURU,Potato,NA
10-02-09,T.PURAM,Potato,NA
10-02-09,CHENNAI,Potato,NA
10-02-09,HYDERABAD,Potato,NA
11-02-09,CHANDIGARH,Potato,NA
11-02-09,DELHI,Potato,300
11-02-09,SHIMLA,Potato,NA
11-02-09,SRINAGAR,Potato,NA
11-02-09,JAMMU,Potato,NA
11-02-09,AMRITSAR,Potato,300
11-02-09,LUDHIANA,Potato,400
11-02-09,LUCKNOW,Potato,NA
11-02-09,DEHRADUN,Potato,350
11-02-09,RAIPUR,Potato,NA
11-02-09,AHMEDABAD,Potato,375
11-02-09,BHOPAL,Potato,300
11-02-09,MUMBAI,Potato,NA
11-02-09,JAIPUR,Potato,NA
11-02-09,PATNA,Potato,NA
11-02-09,RANCHI,Potato,NA
11-02-09,BHUBANESHWAR,Potato,480
11-02-09,KOLKATA,Potato,NA
11-02-09,GUWAHATI,Potato,NA
11-02-09,SHILLONG,Potato,NA
11-02-09,AIZWAL,Potato,NA
11-02-09,KOHIMA,Potato,NA
11-02-09,AGARTALA,Potato,NA
11-02-09,BENGALURU,Potato,1000
11-02-09,T.PURAM,Potato,NA
11-02-09,CHENNAI,Potato,NA
11-02-09,HYDERABAD,Potato,NA
12-02-09,CHANDIGARH,Potato,NA
12-02-09,DELHI,Potato,300
12-02-09,SHIMLA,Potato,NA
12-02-09,SRINAGAR,Potato,NA
12-02-09,JAMMU,Potato,NA
12-02-09,AMRITSAR,Potato,300
12-02-09,LUDHIANA,Potato,400
12-02-09,LUCKNOW,Potato,NA
12-02-09,DEHRADUN,Potato,NA
12-02-09,RAIPUR,Potato,NA
12-02-09,AHMEDABAD,Potato,NA
12-02-09,BHOPAL,Potato,NA
12-02-09,MUMBAI,Potato,NA
12-02-09,JAIPUR,Potato,NA
12-02-09,PATNA,Potato,NA
12-02-09,RANCHI,Potato,NA
12-02-09,BHUBANESHWAR,Potato,480
12-02-09,KOLKATA,Potato,NA
12-02-09,GUWAHATI,Potato,NA
12-02-09,SHILLONG,Potato,NA
12-02-09,AIZWAL,Potato,NA
12-02-09,KOHIMA,Potato,NA
12-02-09,AGARTALA,Potato,NA
12-02-09,BENGALURU,Potato,1000
12-02-09,T.PURAM,Potato,NA
12-02-09,CHENNAI,Potato,NA
12-02-09,HYDERABAD,Potato,NA
13-02-09,CHANDIGARH,Potato,NA
13-02-09,DELHI,Potato,287
13-02-09,SHIMLA,Potato,NA
13-02-09,SRINAGAR,Potato,NA
13-02-09,JAMMU,Potato,NA
13-02-09,AMRITSAR,Potato,300
13-02-09,LUDHIANA,Potato,400
13-02-09,LUCKNOW,Potato,350
13-02-09,DEHRADUN,Potato,NA
13-02-09,RAIPUR,Potato,NA
13-02-09,AHMEDABAD,Potato,NA
13-02-09,BHOPAL,Potato,NA
13-02-09,MUMBAI,Potato,NA
13-02-09,JAIPUR,Potato,NA
13-02-09,PATNA,Potato,NA
13-02-09,RANCHI,Potato,NA
13-02-09,BHUBANESHWAR,Potato,480
13-02-09,KOLKATA,Potato,NA
13-02-09,GUWAHATI,Potato,NA
13-02-09,SHILLONG,Potato,NA
13-02-09,AIZWAL,Potato,NA
13-02-09,KOHIMA,Potato,NA
13-02-09,AGARTALA,Potato,NA
13-02-09,BENGALURU,Potato,800
13-02-09,T.PURAM,Potato,NA
13-02-09,CHENNAI,Potato,NA
13-02-09,HYDERABAD,Potato,NA
16-02-09,CHANDIGARH,Potato,NA
16-02-09,DELHI,Potato,300
16-02-09,SHIMLA,Potato,NA
16-02-09,SRINAGAR,Potato,NA
16-02-09,JAMMU,Potato,NA
16-02-09,AMRITSAR,Potato,300
16-02-09,LUDHIANA,Potato,400
16-02-09,LUCKNOW,Potato,NA
16-02-09,DEHRADUN,Potato,NA
16-02-09,RAIPUR,Potato,NA
16-02-09,AHMEDABAD,Potato,NA
16-02-09,BHOPAL,Potato,NA
16-02-09,MUMBAI,Potato,NA
16-02-09,JAIPUR,Potato,NA
16-02-09,PATNA,Potato,NA
16-02-09,RANCHI,Potato,NA
16-02-09,BHUBANESHWAR,Potato,480
16-02-09,KOLKATA,Potato,NA
16-02-09,GUWAHATI,Potato,NA
16-02-09,SHILLONG,Potato,NA
16-02-09,AIZWAL,Potato,NA
16-02-09,KOHIMA,Potato,NA
16-02-09,AGARTALA,Potato,NA
16-02-09,BENGALURU,Potato,800
16-02-09,T.PURAM,Potato,NA
16-02-09,CHENNAI,Potato,NA
16-02-09,HYDERABAD,Potato,NA
17-02-09,CHANDIGARH,Potato,NA
17-02-09,DELHI,Potato,NA
17-02-09,SHIMLA,Potato,NA
17-02-09,SRINAGAR,Potato,NA
17-02-09,JAMMU,Potato,NA
17-02-09,AMRITSAR,Potato,300
17-02-09,LUDHIANA,Potato,400
17-02-09,LUCKNOW,Potato,350
17-02-09,DEHRADUN,Potato,NA
17-02-09,RAIPUR,Potato,NA
17-02-09,AHMEDABAD,Potato,NA
17-02-09,BHOPAL,Potato,NA
17-02-09,MUMBAI,Potato,NA
17-02-09,JAIPUR,Potato,200
17-02-09,PATNA,Potato,NA
17-02-09,RANCHI,Potato,NA
17-02-09,BHUBANESHWAR,Potato,480
17-02-09,KOLKATA,Potato,NA
17-02-09,GUWAHATI,Potato,NA
17-02-09,SHILLONG,Potato,NA
17-02-09,AIZWAL,Potato,NA
17-02-09,KOHIMA,Potato,NA
17-02-09,AGARTALA,Potato,NA
17-02-09,BENGALURU,Potato,800
17-02-09,T.PURAM,Potato,NA
17-02-09,CHENNAI,Potato,700
17-02-09,HYDERABAD,Potato,NA
18-02-09,CHANDIGARH,Potato,NA
18-02-09,DELHI,Potato,300
18-02-09,SHIMLA,Potato,NA
18-02-09,SRINAGAR,Potato,NA
18-02-09,JAMMU,Potato,NA
18-02-09,AMRITSAR,Potato,300
18-02-09,LUDHIANA,Potato,400
18-02-09,LUCKNOW,Potato,600
18-02-09,DEHRADUN,Potato,355
18-02-09,RAIPUR,Potato,NA
18-02-09,AHMEDABAD,Potato,475
18-02-09,BHOPAL,Potato,NA
18-02-09,MUMBAI,Potato,NA
18-02-09,JAIPUR,Potato,200
18-02-09,PATNA,Potato,NA
18-02-09,RANCHI,Potato,NA
18-02-09,BHUBANESHWAR,Potato,480
18-02-09,KOLKATA,Potato,NA
18-02-09,GUWAHATI,Potato,NA
18-02-09,SHILLONG,Potato,NA
18-02-09,AIZWAL,Potato,NA
18-02-09,KOHIMA,Potato,NA
18-02-09,AGARTALA,Potato,NA
18-02-09,BENGALURU,Potato,800
18-02-09,T.PURAM,Potato,NA
18-02-09,CHENNAI,Potato,NA
18-02-09,HYDERABAD,Potato,NA
19-02-09,CHANDIGARH,Potato,NA
19-02-09,DELHI,Potato,312
19-02-09,SHIMLA,Potato,NA
19-02-09,SRINAGAR,Potato,NA
19-02-09,JAMMU,Potato,NA
19-02-09,AMRITSAR,Potato,300
19-02-09,LUDHIANA,Potato,400
19-02-09,LUCKNOW,Potato,300
19-02-09,DEHRADUN,Potato,NA
19-02-09,RAIPUR,Potato,NA
19-02-09,AHMEDABAD,Potato,NA
19-02-09,BHOPAL,Potato,NA
19-02-09,MUMBAI,Potato,NA
19-02-09,JAIPUR,Potato,200
19-02-09,PATNA,Potato,NA
19-02-09,RANCHI,Potato,NA
19-02-09,BHUBANESHWAR,Potato,480
19-02-09,KOLKATA,Potato,NA
19-02-09,GUWAHATI,Potato,NA
19-02-09,SHILLONG,Potato,NA
19-02-09,AIZWAL,Potato,NA
19-02-09,KOHIMA,Potato,NA
19-02-09,AGARTALA,Potato,NA
19-02-09,BENGALURU,Potato,800
19-02-09,T.PURAM,Potato,NA
19-02-09,CHENNAI,Potato,NA
19-02-09,HYDERABAD,Potato,NA
20-02-09,CHANDIGARH,Potato,NA
20-02-09,DELHI,Potato,312
20-02-09,SHIMLA,Potato,NA
20-02-09,SRINAGAR,Potato,NA
20-02-09,JAMMU,Potato,NA
20-02-09,AMRITSAR,Potato,300
20-02-09,LUDHIANA,Potato,400
20-02-09,LUCKNOW,Potato,300
20-02-09,DEHRADUN,Potato,NA
20-02-09,RAIPUR,Potato,NA
20-02-09,AHMEDABAD,Potato,NA
20-02-09,BHOPAL,Potato,NA
20-02-09,MUMBAI,Potato,NA
20-02-09,JAIPUR,Potato,200
20-02-09,PATNA,Potato,NA
20-02-09,RANCHI,Potato,NA
20-02-09,BHUBANESHWAR,Potato,480
20-02-09,KOLKATA,Potato,NA
20-02-09,GUWAHATI,Potato,NA
20-02-09,SHILLONG,Potato,NA
20-02-09,AIZWAL,Potato,NA
20-02-09,KOHIMA,Potato,NA
20-02-09,AGARTALA,Potato,NA
20-02-09,BENGALURU,Potato,800
20-02-09,T.PURAM,Potato,NA
20-02-09,CHENNAI,Potato,NA
20-02-09,HYDERABAD,Potato,NA
23-02-09,CHANDIGARH,Potato,NA
23-02-09,DELHI,Potato,325
23-02-09,SHIMLA,Potato,NA
23-02-09,SRINAGAR,Potato,NA
23-02-09,JAMMU,Potato,NA
23-02-09,AMRITSAR,Potato,NA
23-02-09,LUDHIANA,Potato,NA
23-02-09,LUCKNOW,Potato,NA
23-02-09,DEHRADUN,Potato,NA
23-02-09,RAIPUR,Potato,NA
23-02-09,AHMEDABAD,Potato,NA
23-02-09,BHOPAL,Potato,NA
23-02-09,MUMBAI,Potato,NA
23-02-09,JAIPUR,Potato,NA
23-02-09,PATNA,Potato,NA
23-02-09,RANCHI,Potato,NA
23-02-09,BHUBANESHWAR,Potato,NA
23-02-09,KOLKATA,Potato,NA
23-02-09,GUWAHATI,Potato,NA
23-02-09,SHILLONG,Potato,NA
23-02-09,AIZWAL,Potato,NA
23-02-09,KOHIMA,Potato,NA
23-02-09,AGARTALA,Potato,NA
23-02-09,BENGALURU,Potato,NA
23-02-09,T.PURAM,Potato,NA
23-02-09,CHENNAI,Potato,NA
23-02-09,HYDERABAD,Potato,NA
24-02-09,CHANDIGARH,Potato,NA
24-02-09,DELHI,Potato,312
24-02-09,SHIMLA,Potato,NA
24-02-09,SRINAGAR,Potato,NA
24-02-09,JAMMU,Potato,NA
24-02-09,AMRITSAR,Potato,300
24-02-09,LUDHIANA,Potato,400
24-02-09,LUCKNOW,Potato,300
24-02-09,DEHRADUN,Potato,NA
24-02-09,RAIPUR,Potato,NA
24-02-09,AHMEDABAD,Potato,NA
24-02-09,BHOPAL,Potato,NA
24-02-09,MUMBAI,Potato,NA
24-02-09,JAIPUR,Potato,NA
24-02-09,PATNA,Potato,NA
24-02-09,RANCHI,Potato,NA
24-02-09,BHUBANESHWAR,Potato,580
24-02-09,KOLKATA,Potato,NA
24-02-09,GUWAHATI,Potato,NA
24-02-09,SHILLONG,Potato,NA
24-02-09,AIZWAL,Potato,NA
24-02-09,KOHIMA,Potato,NA
24-02-09,AGARTALA,Potato,NA
24-02-09,BENGALURU,Potato,NA
24-02-09,T.PURAM,Potato,NA
24-02-09,CHENNAI,Potato,NA
24-02-09,HYDERABAD,Potato,NA
25-02-09,CHANDIGARH,Potato,NA
25-02-09,DELHI,Potato,312
25-02-09,SHIMLA,Potato,NA
25-02-09,SRINAGAR,Potato,NA
25-02-09,JAMMU,Potato,NA
25-02-09,AMRITSAR,Potato,300
25-02-09,LUDHIANA,Potato,400
25-02-09,LUCKNOW,Potato,300
25-02-09,DEHRADUN,Potato,380
25-02-09,RAIPUR,Potato,NA
25-02-09,AHMEDABAD,Potato,NA
25-02-09,BHOPAL,Potato,NA
25-02-09,MUMBAI,Potato,NA
25-02-09,JAIPUR,Potato,NA
25-02-09,PATNA,Potato,NA
25-02-09,RANCHI,Potato,NA
25-02-09,BHUBANESHWAR,Potato,580
25-02-09,KOLKATA,Potato,NA
25-02-09,GUWAHATI,Potato,NA
25-02-09,SHILLONG,Potato,NA
25-02-09,AIZWAL,Potato,NA
25-02-09,KOHIMA,Potato,NA
25-02-09,AGARTALA,Potato,NA
25-02-09,BENGALURU,Potato,800
25-02-09,T.PURAM,Potato,NA
25-02-09,CHENNAI,Potato,600
25-02-09,HYDERABAD,Potato,NA
26-02-09,CHANDIGARH,Potato,NA
26-02-09,DELHI,Potato,312
26-02-09,SHIMLA,Potato,NA
26-02-09,SRINAGAR,Potato,NA
26-02-09,JAMMU,Potato,NA
26-02-09,AMRITSAR,Potato,NA
26-02-09,LUDHIANA,Potato,NA
26-02-09,LUCKNOW,Potato,NA
26-02-09,DEHRADUN,Potato,NA
26-02-09,RAIPUR,Potato,NA
26-02-09,AHMEDABAD,Potato,NA
26-02-09,BHOPAL,Potato,NA
26-02-09,MUMBAI,Potato,NA
26-02-09,JAIPUR,Potato,200
26-02-09,PATNA,Potato,NA
26-02-09,RANCHI,Potato,NA
26-02-09,BHUBANESHWAR,Potato,NA
26-02-09,KOLKATA,Potato,NA
26-02-09,GUWAHATI,Potato,NA
26-02-09,SHILLONG,Potato,NA
26-02-09,AIZWAL,Potato,NA
26-02-09,KOHIMA,Potato,NA
26-02-09,AGARTALA,Potato,NA
26-02-09,BENGALURU,Potato,800
26-02-09,T.PURAM,Potato,NA
26-02-09,CHENNAI,Potato,600
26-02-09,HYDERABAD,Potato,NA
27-02-09,CHANDIGARH,Potato,NA
27-02-09,DELHI,Potato,312
27-02-09,SHIMLA,Potato,NA
27-02-09,SRINAGAR,Potato,NA
27-02-09,JAMMU,Potato,NA
27-02-09,AMRITSAR,Potato,NA
27-02-09,LUDHIANA,Potato,NA
27-02-09,LUCKNOW,Potato,NA
27-02-09,DEHRADUN,Potato,NA
27-02-09,RAIPUR,Potato,NA
27-02-09,AHMEDABAD,Potato,NA
27-02-09,BHOPAL,Potato,NA
27-02-09,MUMBAI,Potato,NA
27-02-09,JAIPUR,Potato,NA
27-02-09,PATNA,Potato,NA
27-02-09,RANCHI,Potato,NA
27-02-09,BHUBANESHWAR,Potato,620
27-02-09,KOLKATA,Potato,NA
27-02-09,GUWAHATI,Potato,NA
27-02-09,SHILLONG,Potato,NA
27-02-09,AIZWAL,Potato,NA
27-02-09,KOHIMA,Potato,NA
27-02-09,AGARTALA,Potato,NA
27-02-09,BENGALURU,Potato,800
27-02-09,T.PURAM,Potato,NA
27-02-09,CHENNAI,Potato,600
27-02-09,HYDERABAD,Potato,NA
02-03-09,CHANDIGARH,Potato,NA
02-03-09,DELHI,Potato,337
02-03-09,SHIMLA,Potato,NA
02-03-09,SRINAGAR,Potato,NA
02-03-09,JAMMU,Potato,NA
02-03-09,AMRITSAR,Potato,NA
02-03-09,LUDHIANA,Potato,NA
02-03-09,LUCKNOW,Potato,400
02-03-09,DEHRADUN,Potato,NA
02-03-09,RAIPUR,Potato,NA
02-03-09,AHMEDABAD,Potato,NA
02-03-09,BHOPAL,Potato,NA
02-03-09,MUMBAI,Potato,NA
02-03-09,JAIPUR,Potato,NA
02-03-09,PATNA,Potato,NA
02-03-09,RANCHI,Potato,NA
02-03-09,BHUBANESHWAR,Potato,NA
02-03-09,KOLKATA,Potato,NA
02-03-09,GUWAHATI,Potato,NA
02-03-09,SHILLONG,Potato,NA
02-03-09,AIZWAL,Potato,NA
02-03-09,KOHIMA,Potato,NA
02-03-09,AGARTALA,Potato,NA
02-03-09,BENGALURU,Potato,NA
02-03-09,T.PURAM,Potato,NA
02-03-09,CHENNAI,Potato,NA
02-03-09,HYDERABAD,Potato,NA
03-03-09,CHANDIGARH,Potato,NA
03-03-09,DELHI,Potato,337
03-03-09,SHIMLA,Potato,NA
03-03-09,SRINAGAR,Potato,NA
03-03-09,JAMMU,Potato,NA
03-03-09,AMRITSAR,Potato,NA
03-03-09,LUDHIANA,Potato,NA
03-03-09,LUCKNOW,Potato,400
03-03-09,DEHRADUN,Potato,NA
03-03-09,RAIPUR,Potato,NA
03-03-09,AHMEDABAD,Potato,NA
03-03-09,BHOPAL,Potato,NA
03-03-09,MUMBAI,Potato,NA
03-03-09,JAIPUR,Potato,NA
03-03-09,PATNA,Potato,NA
03-03-09,RANCHI,Potato,NA
03-03-09,BHUBANESHWAR,Potato,NA
03-03-09,KOLKATA,Potato,NA
03-03-09,GUWAHATI,Potato,NA
03-03-09,SHILLONG,Potato,NA
03-03-09,AIZWAL,Potato,NA
03-03-09,KOHIMA,Potato,NA
03-03-09,AGARTALA,Potato,NA
03-03-09,BENGALURU,Potato,NA
03-03-09,T.PURAM,Potato,NA
03-03-09,CHENNAI,Potato,NA
03-03-09,HYDERABAD,Potato,NA
04-03-09,CHANDIGARH,Potato,NA
04-03-09,DELHI,Potato,375
04-03-09,SHIMLA,Potato,NA
04-03-09,SRINAGAR,Potato,NA
04-03-09,JAMMU,Potato,NA
04-03-09,AMRITSAR,Potato,NA
04-03-09,LUDHIANA,Potato,NA
04-03-09,LUCKNOW,Potato,NA
04-03-09,DEHRADUN,Potato,NA
04-03-09,RAIPUR,Potato,NA
04-03-09,AHMEDABAD,Potato,NA
04-03-09,BHOPAL,Potato,NA
04-03-09,MUMBAI,Potato,NA
04-03-09,JAIPUR,Potato,NA
04-03-09,PATNA,Potato,NA
04-03-09,RANCHI,Potato,NA
04-03-09,BHUBANESHWAR,Potato,NA
04-03-09,KOLKATA,Potato,NA
04-03-09,GUWAHATI,Potato,NA
04-03-09,SHILLONG,Potato,NA
04-03-09,AIZWAL,Potato,NA
04-03-09,KOHIMA,Potato,NA
04-03-09,AGARTALA,Potato,NA
04-03-09,BENGALURU,Potato,800
04-03-09,T.PURAM,Potato,NA
04-03-09,CHENNAI,Potato,NA
04-03-09,HYDERABAD,Potato,NA
05-03-09,CHANDIGARH,Potato,NA
05-03-09,DELHI,Potato,387
05-03-09,SHIMLA,Potato,NA
05-03-09,SRINAGAR,Potato,NA
05-03-09,JAMMU,Potato,NA
05-03-09,AMRITSAR,Potato,NA
05-03-09,LUDHIANA,Potato,NA
05-03-09,LUCKNOW,Potato,NA
05-03-09,DEHRADUN,Potato,NA
05-03-09,RAIPUR,Potato,NA
05-03-09,AHMEDABAD,Potato,NA
05-03-09,BHOPAL,Potato,NA
05-03-09,MUMBAI,Potato,NA
05-03-09,JAIPUR,Potato,NA
05-03-09,PATNA,Potato,NA
05-03-09,RANCHI,Potato,NA
05-03-09,BHUBANESHWAR,Potato,NA
05-03-09,KOLKATA,Potato,NA
05-03-09,GUWAHATI,Potato,NA
05-03-09,SHILLONG,Potato,NA
05-03-09,AIZWAL,Potato,NA
05-03-09,KOHIMA,Potato,NA
05-03-09,AGARTALA,Potato,NA
05-03-09,BENGALURU,Potato,800
05-03-09,T.PURAM,Potato,NA
05-03-09,CHENNAI,Potato,NA
05-03-09,HYDERABAD,Potato,NA
06-03-09,CHANDIGARH,Potato,NA
06-03-09,DELHI,Potato,387
06-03-09,SHIMLA,Potato,NA
06-03-09,SRINAGAR,Potato,NA
06-03-09,JAMMU,Potato,NA
06-03-09,AMRITSAR,Potato,NA
06-03-09,LUDHIANA,Potato,NA
06-03-09,LUCKNOW,Potato,NA
06-03-09,DEHRADUN,Potato,NA
06-03-09,RAIPUR,Potato,NA
06-03-09,AHMEDABAD,Potato,NA
06-03-09,BHOPAL,Potato,NA
06-03-09,MUMBAI,Potato,NA
06-03-09,JAIPUR,Potato,NA
06-03-09,PATNA,Potato,NA
06-03-09,RANCHI,Potato,NA
06-03-09,BHUBANESHWAR,Potato,NA
06-03-09,KOLKATA,Potato,NA
06-03-09,GUWAHATI,Potato,NA
06-03-09,SHILLONG,Potato,NA
06-03-09,AIZWAL,Potato,NA
06-03-09,KOHIMA,Potato,NA
06-03-09,AGARTALA,Potato,NA
06-03-09,BENGALURU,Potato,800
06-03-09,T.PURAM,Potato,NA
06-03-09,CHENNAI,Potato,NA
06-03-09,HYDERABAD,Potato,NA
09-03-09,CHANDIGARH,Potato,NA
09-03-09,DELHI,Potato,350
09-03-09,SHIMLA,Potato,NA
09-03-09,SRINAGAR,Potato,NA
09-03-09,JAMMU,Potato,NA
09-03-09,AMRITSAR,Potato,NA
09-03-09,LUDHIANA,Potato,NA
09-03-09,LUCKNOW,Potato,NA
09-03-09,DEHRADUN,Potato,NA
09-03-09,RAIPUR,Potato,NA
09-03-09,AHMEDABAD,Potato,NA
09-03-09,BHOPAL,Potato,NA
09-03-09,MUMBAI,Potato,565
09-03-09,JAIPUR,Potato,NA
09-03-09,PATNA,Potato,NA
09-03-09,RANCHI,Potato,NA
09-03-09,BHUBANESHWAR,Potato,700
09-03-09,KOLKATA,Potato,NA
09-03-09,GUWAHATI,Potato,NA
09-03-09,SHILLONG,Potato,NA
09-03-09,AIZWAL,Potato,NA
09-03-09,KOHIMA,Potato,NA
09-03-09,AGARTALA,Potato,NA
09-03-09,BENGALURU,Potato,800
09-03-09,T.PURAM,Potato,NA
09-03-09,CHENNAI,Potato,NA
09-03-09,HYDERABAD,Potato,NA
12-03-09,CHANDIGARH,Potato,NA
12-03-09,DELHI,Potato,375
12-03-09,SHIMLA,Potato,NA
12-03-09,SRINAGAR,Potato,NA
12-03-09,JAMMU,Potato,NA
12-03-09,AMRITSAR,Potato,NA
12-03-09,LUDHIANA,Potato,NA
12-03-09,LUCKNOW,Potato,NA
12-03-09,DEHRADUN,Potato,NA
12-03-09,RAIPUR,Potato,NA
12-03-09,AHMEDABAD,Potato,550
12-03-09,BHOPAL,Potato,NA
12-03-09,MUMBAI,Potato,NA
12-03-09,JAIPUR,Potato,NA
12-03-09,PATNA,Potato,NA
12-03-09,RANCHI,Potato,NA
12-03-09,BHUBANESHWAR,Potato,NA
12-03-09,KOLKATA,Potato,NA
12-03-09,GUWAHATI,Potato,NA
12-03-09,SHILLONG,Potato,NA
12-03-09,AIZWAL,Potato,NA
12-03-09,KOHIMA,Potato,NA
12-03-09,AGARTALA,Potato,NA
12-03-09,BENGALURU,Potato,NA
12-03-09,T.PURAM,Potato,NA
12-03-09,CHENNAI,Potato,NA
12-03-09,HYDERABAD,Potato,NA
13-03-09,CHANDIGARH,Potato,NA
13-03-09,DELHI,Potato,375
13-03-09,SHIMLA,Potato,NA
13-03-09,SRINAGAR,Potato,NA
13-03-09,JAMMU,Potato,NA
13-03-09,AMRITSAR,Potato,NA
13-03-09,LUDHIANA,Potato,NA
13-03-09,LUCKNOW,Potato,NA
13-03-09,DEHRADUN,Potato,NA
13-03-09,RAIPUR,Potato,NA
13-03-09,AHMEDABAD,Potato,NA
13-03-09,BHOPAL,Potato,NA
13-03-09,MUMBAI,Potato,NA
13-03-09,JAIPUR,Potato,NA
13-03-09,PATNA,Potato,NA
13-03-09,RANCHI,Potato,NA
13-03-09,BHUBANESHWAR,Potato,700
13-03-09,KOLKATA,Potato,NA
13-03-09,GUWAHATI,Potato,NA
13-03-09,SHILLONG,Potato,NA
13-03-09,AIZWAL,Potato,NA
13-03-09,KOHIMA,Potato,NA
13-03-09,AGARTALA,Potato,NA
13-03-09,BENGALURU,Potato,NA
13-03-09,T.PURAM,Potato,NA
13-03-09,CHENNAI,Potato,NA
13-03-09,HYDERABAD,Potato,NA
16-03-09,CHANDIGARH,Potato,NA
16-03-09,DELHI,Potato,375
16-03-09,SHIMLA,Potato,NA
16-03-09,SRINAGAR,Potato,NA
16-03-09,JAMMU,Potato,NA
16-03-09,AMRITSAR,Potato,NA
16-03-09,LUDHIANA,Potato,NA
16-03-09,LUCKNOW,Potato,NA
16-03-09,DEHRADUN,Potato,NA
16-03-09,RAIPUR,Potato,NA
16-03-09,AHMEDABAD,Potato,NA
16-03-09,BHOPAL,Potato,NA
16-03-09,MUMBAI,Potato,NA
16-03-09,JAIPUR,Potato,250
16-03-09,PATNA,Potato,NA
16-03-09,RANCHI,Potato,NA
16-03-09,BHUBANESHWAR,Potato,700
16-03-09,KOLKATA,Potato,NA
16-03-09,GUWAHATI,Potato,NA
16-03-09,SHILLONG,Potato,NA
16-03-09,AIZWAL,Potato,NA
16-03-09,KOHIMA,Potato,NA
16-03-09,AGARTALA,Potato,NA
16-03-09,BENGALURU,Potato,NA
16-03-09,T.PURAM,Potato,NA
16-03-09,CHENNAI,Potato,NA
16-03-09,HYDERABAD,Potato,NA
17-03-09,CHANDIGARH,Potato,NA
17-03-09,DELHI,Potato,412
17-03-09,SHIMLA,Potato,NA
17-03-09,SRINAGAR,Potato,NA
17-03-09,JAMMU,Potato,NA
17-03-09,AMRITSAR,Potato,NA
17-03-09,LUDHIANA,Potato,NA
17-03-09,LUCKNOW,Potato,600
17-03-09,DEHRADUN,Potato,NA
17-03-09,RAIPUR,Potato,NA
17-03-09,AHMEDABAD,Potato,NA
17-03-09,BHOPAL,Potato,NA
17-03-09,MUMBAI,Potato,NA
17-03-09,JAIPUR,Potato,NA
17-03-09,PATNA,Potato,NA
17-03-09,RANCHI,Potato,NA
17-03-09,BHUBANESHWAR,Potato,700
17-03-09,KOLKATA,Potato,NA
17-03-09,GUWAHATI,Potato,NA
17-03-09,SHILLONG,Potato,NA
17-03-09,AIZWAL,Potato,NA
17-03-09,KOHIMA,Potato,NA
17-03-09,AGARTALA,Potato,NA
17-03-09,BENGALURU,Potato,NA
17-03-09,T.PURAM,Potato,NA
17-03-09,CHENNAI,Potato,600
17-03-09,HYDERABAD,Potato,NA
18-03-09,CHANDIGARH,Potato,NA
18-03-09,DELHI,Potato,412
18-03-09,SHIMLA,Potato,NA
18-03-09,SRINAGAR,Potato,NA
18-03-09,JAMMU,Potato,NA
18-03-09,AMRITSAR,Potato,NA
18-03-09,LUDHIANA,Potato,NA
18-03-09,LUCKNOW,Potato,NA
18-03-09,DEHRADUN,Potato,400
18-03-09,RAIPUR,Potato,NA
18-03-09,AHMEDABAD,Potato,NA
18-03-09,BHOPAL,Potato,NA
18-03-09,MUMBAI,Potato,675
18-03-09,JAIPUR,Potato,NA
18-03-09,PATNA,Potato,NA
18-03-09,RANCHI,Potato,NA
18-03-09,BHUBANESHWAR,Potato,700
18-03-09,KOLKATA,Potato,NA
18-03-09,GUWAHATI,Potato,NA
18-03-09,SHILLONG,Potato,NA
18-03-09,AIZWAL,Potato,NA
18-03-09,KOHIMA,Potato,NA
18-03-09,AGARTALA,Potato,NA
18-03-09,BENGALURU,Potato,800
18-03-09,T.PURAM,Potato,NA
18-03-09,CHENNAI,Potato,NA
18-03-09,HYDERABAD,Potato,NA
19-03-09,CHANDIGARH,Potato,NA
19-03-09,DELHI,Potato,400
19-03-09,SHIMLA,Potato,NA
19-03-09,SRINAGAR,Potato,NA
19-03-09,JAMMU,Potato,NA
